"id","simon_famil_rt","simon_famil_correct","alt_famil_rt","alt_famil_correct","digit_famil_correct","simon_main_rt","simon_main_correct","alt_main_rt","alt_main_correct","digit_main_correct","commit_to_answer","aerobic_per_week","any_exercise_per_week","resistance_per_week","previous_knowledge","attention_check","age","sex","sex_quant","belief_type","score"
13,633.275,8,1974.125,4,4,620.025,24,1693.079167,16,6,1,3,2,2,2,4,58,"Female",2,"yoga_taichi_belief",3
111,529.85,8,3054.5375,8,4,430.2583333,24,1419.520833,24,7,1,4,1,2,2,4,55,"Female",2,"lectures_belief",2
204,497.9,7,1374.525,1,4,511.9166667,22,1388.425,17,4,1,3,3,3,2,4,40,"Female",2,"lectures_belief",2
75,701.125,8,1821.375,5,4,501.0833333,22,1566.625,11,6,1,8,1,1,2,4,48,"Male",1,"stretch_balance_belief",2
166,694.85,8,2235.4375,5,4,671.0891667,22,2013.666667,19,4,1,4,6,4,2,4,56,"Female",2,"lectures_belief",2
16,516.125,8,762,6,4,508.5,23,851.5416667,22,7,1,5,7,1,2,4,54,"Female",2,"lectures_belief",4
64,513.525,8,1131.775,4,4,474.2833333,24,1313.758333,21,7,1,4,4,2,2,4,46,"Female",2,"stretch_balance_belief",2
37,709.5,8,1837.375,4,4,631.5,24,1586.875,22,5,1,4,3,2,1,4,43,"Female",2,"lectures_belief",2
116,552.45,8,1813.225,8,4,476.2875,23,1961.825,21,5,1,3,1,3,2,4,44,"Male",1,"yoga_taichi_belief",1
198,623.2625,8,1682.75,7,4,487.3,24,1026.225,19,6,1,2,1,1,2,4,44,"Male",1,"walking_belief",1
104,609.4624999,8,1415.4875,7,4,558.6333333,24,1169.495833,20,7,1,2,1,1,2,4,45,"Male",1,"relaxation_belief",3
75,701.125,8,1821.375,5,4,501.0833333,22,1566.625,11,6,1,8,1,1,2,4,48,"Male",1,"resistance_belief",2
41,497.5375,8,1969.85,8,4,501.45,22,1380.566667,24,7,1,6,1,1,1,4,46,"Male",1,"relaxation_belief",1
155,799.5625,8,1913.2625,8,4,669.1166667,24,1503.466667,22,5,1,6,1,1,2,4,51,"Male",1,"walking_belief",1
136,499.6375,8,1491.1375,8,3,493.1375,24,1279.566667,23,3,1,1,1,1,2,4,46,"Male",1,"resistance_belief",1
155,799.5625,8,1913.2625,8,4,669.1166667,24,1503.466667,22,5,1,6,1,1,2,4,51,"Male",1,"relaxation_belief",2
68,437.875,7,1625.25,7,4,569.625,23,1951.25,16,5,1,7,1,1,2,4,51,"Male",1,"lectures_belief",1
39,596.2875,6,738.5125,4,4,512.55,23,1191.475,13,4,1,1,1,1,2,4,42,"Female",2,"stretch_balance_belief",2
131,550.5625,8,1532.3375,8,3,534.4083333,23,1156.7625,24,5,1,4,2,3,2,4,50,"Female",2,"lectures_belief",2
117,727.3625001,8,968.1000001,7,4,507.4125001,24,531.7708333,18,6,1,7,1,3,2,4,43,"Female",2,"walking_belief",2
200,633.625,8,1336.15,7,4,539.9625,24,1018.304167,24,4,1,8,1,1,2,4,50,"Male",1,"stretch_balance_belief",1
175,549.2,8,4002.075,8,4,525.0708333,24,2293.020833,20,7,1,4,1,1,2,4,54,"Male",1,"walking_belief",2
37,709.5,8,1837.375,4,4,631.5,24,1586.875,22,5,1,4,3,2,1,4,43,"Female",2,"relaxation_belief",3
108,636.5,8,1507.25,8,4,698.125,24,1319.916667,24,4,1,8,1,1,2,4,44,"Male",1,"yoga_taichi_belief",2
14,1138.61025,4,1395.2875,7,3,813.8530834,22,944.2208333,18,5,1,1,1,1,2,4,47,"Female",2,"stretch_balance_belief",2
198,623.2625,8,1682.75,7,4,487.3,24,1026.225,19,6,1,2,1,1,2,4,44,"Male",1,"yoga_taichi_belief",2
40,645.375,8,1539,5,4,562.2083333,23,1081.375,23,5,1,6,4,1,2,4,52,"Female",2,"walking_belief",2
97,609.07575,6,523.9875,7,4,522.3916667,24,1089.175,16,6,1,6,6,3,2,4,45,"Female",2,"walking_belief",1
155,799.5625,8,1913.2625,8,4,669.1166667,24,1503.466667,22,5,1,6,1,1,2,4,51,"Male",1,"lectures_belief",3
71,467.375,7,1163.5875,8,4,501.7083333,24,953.9208333,23,5,1,1,2,1,2,4,49,"Male",1,"relaxation_belief",2
83,1365.587375,2,2102.85,8,4,785.204,20,2067.6125,19,6,1,5,1,1,2,4,46,"Female",2,"stretch_balance_belief",4
122,723.5875,8,1484.8625,7,4,697.5583333,24,1400.975,21,6,1,1,1,1,2,4,48,"Female",2,"resistance_belief",2
35,565.725,8,2715.0625,7,4,501.8416667,24,1264.1625,17,6,1,4,1,1,2,4,42,"Male",1,"lectures_belief",1
100,848.35,6,2175,8,4,594.411375,22,1652.395833,24,6,1,1,1,1,2,4,54,"Male",1,"lectures_belief",2
147,712.875,7,1079.625,6,4,535.25,23,1180.583333,15,7,1,6,2,4,1,4,58,"Female",2,"stretch_balance_belief",3
60,824.625,8,3656.8125,7,4,694.7083333,24,2129.8125,24,5,1,1,7,1,2,4,43,"Male",1,"resistance_belief",3
178,581.8375,8,1604.675,8,4,503.2916667,24,886.1958333,24,5,1,1,1,1,2,4,40,"Female",2,"walking_belief",1
151,815.3875,8,2111.525,3,4,578.6666667,22,947.6166667,20,6,1,4,1,2,2,4,58,"Male",1,"resistance_belief",1
193,585.925,8,1515.5,7,4,479.5958333,24,2665.279167,15,5,1,2,1,1,2,4,55,"Male",1,"stretch_balance_belief",1
142,613.65,8,2474.2375,7,4,570.0083333,24,2259.445833,19,6,1,3,2,1,2,4,55,"Female",2,"relaxation_belief",2
148,536.2125,8,1364.525,8,3,453.6625,23,758.45,24,7,1,1,1,1,2,4,40,"Male",1,"resistance_belief",2
75,701.125,8,1821.375,5,4,501.0833333,22,1566.625,11,6,1,8,1,1,2,4,48,"Male",1,"yoga_taichi_belief",3
66,422.55,6,1039.0625,6,4,440.4041667,24,1188.145833,22,6,1,3,1,1,2,4,41,"Male",1,"yoga_taichi_belief",2
107,728.55,6,1851.1,3,4,881.1640833,18,1609.679167,10,3,1,3,1,1,2,4,55,"Male",1,"walking_belief",1
7,550.7625,8,1600.85,6,4,483.5708333,23,1688.908333,22,7,1,5,1,1,1,4,49,"Female",2,"lectures_belief",2
34,572.65,8,2116.45,6,4,542.85,24,1733.620833,23,6,1,4,1,3,2,4,49,"Male",1,"walking_belief",3
9,582.25,8,1308.875,7,4,592.9083333,24,1534.65,21,5,1,2,1,1,2,4,52,"Female",2,"resistance_belief",1
12,545.375,8,2432.375,7,3,617.3333333,23,1242.416667,24,6,1,2,4,1,1,4,43,"Female",2,"stretch_balance_belief",3
114,627.875,8,2505.05,8,4,550.9125,24,1035.129167,24,7,1,8,4,1,2,4,52,"Male",1,"relaxation_belief",2
97,609.07575,6,523.9875,7,4,522.3916667,24,1089.175,16,6,1,6,6,3,2,4,45,"Female",2,"stretch_balance_belief",1
77,1208.225625,3,1137.325,8,4,552.6166667,23,1053.879167,22,5,1,4,6,5,2,4,54,"Male",1,"stretch_balance_belief",2
170,774.3124995,8,2064.925,3,4,751.9541663,21,1599.891667,14,5,1,1,3,1,2,4,53,"Female",2,"stretch_balance_belief",2
174,579.375,8,1043.55,4,4,517.0625,22,671.3625,17,6,1,1,1,1,2,4,56,"Female",2,"yoga_taichi_belief",1
205,699.3125,8,2612.3375,5,4,601.8291667,24,1981.545833,23,7,1,6,1,6,2,4,48,"Female",2,"yoga_taichi_belief",3
21,796.5625,7,3798.35,7,2,705.8708333,24,1733.454167,23,5,1,2,2,1,2,4,50,"Female",2,"resistance_belief",1
99,616.9375,8,2181.2375,7,4,491.4,24,1321.429167,23,6,1,8,6,8,2,4,54,"Female",2,"resistance_belief",3
124,651.1875001,8,2419.975,4,4,630.0791667,24,1705.670833,24,5,1,3,1,1,2,4,50,"Male",1,"relaxation_belief",2
8,534.4249999,7,1154.4625,6,3,585.7833334,23,1267.125,11,5,1,5,1,2,2,4,44,"Female",2,"walking_belief",2
16,516.125,8,762,6,4,508.5,23,851.5416667,22,7,1,5,7,1,2,4,54,"Female",2,"stretch_balance_belief",3
109,703.25,8,2771.75,7,4,694.4583333,24,2636.958333,24,7,1,2,1,1,2,4,52,"Male",1,"lectures_belief",1
194,1450.1575,1,4825.125,5,4,1314.315833,4,1325.625,14,6,1,2,1,1,2,4,51,"Male",1,"resistance_belief",1
101,449.725,7,705.7,7,2,397.35,23,481.8166667,18,5,1,8,3,1,1,4,47,"Female",2,"yoga_taichi_belief",2
22,834.6625,8,1912.9375,8,4,682.0833333,22,1435.175,24,7,1,4,1,1,2,4,51,"Female",2,"stretch_balance_belief",2
172,752.3625,8,2757.1875,7,4,630.7791667,24,1074.554167,24,5,1,6,5,3,1,4,58,"Female",2,"yoga_taichi_belief",2
140,708.216375,7,1692.4375,5,4,621.5333333,23,1630.825,18,7,1,1,1,1,2,4,44,"Female",2,"lectures_belief",1
100,848.35,6,2175,8,4,594.411375,22,1652.395833,24,6,1,1,1,1,2,4,54,"Male",1,"stretch_balance_belief",2
125,442.75,7,1847.625,6,3,447.5833333,24,1219.208333,22,6,1,3,1,1,2,4,42,"Male",1,"walking_belief",1
199,465,8,1360.625,6,4,460.75,23,1113.541667,22,6,1,6,1,6,2,4,42,"Male",1,"walking_belief",1
84,818.425,8,1794.5125,6,4,663.2666667,24,1537.779167,18,5,1,1,1,1,2,4,54,"Female",2,"stretch_balance_belief",1
100,848.35,6,2175,8,4,594.411375,22,1652.395833,24,6,1,1,1,1,2,4,54,"Male",1,"lectures_belief",2
156,581.8,7,2075.075,8,4,613.35,23,1019.533333,24,7,1,8,1,2,2,4,55,"Female",2,"stretch_balance_belief",1
151,815.3875,8,2111.525,3,4,578.6666667,22,947.6166667,20,6,1,4,1,2,2,4,58,"Male",1,"relaxation_belief",2
12,545.375,8,2432.375,7,3,617.3333333,23,1242.416667,24,6,1,2,4,1,1,4,43,"Female",2,"lectures_belief",3
14,1138.61025,4,1395.2875,7,3,813.8530834,22,944.2208333,18,5,1,1,1,1,2,4,47,"Female",2,"walking_belief",2
130,800.03525,7,2042.1125,8,3,671.5958334,23,1198.954167,20,4,1,3,3,3,1,4,47,"Female",2,"relaxation_belief",5
146,706.7,8,1486.075,6,4,554.3625,24,1595.733333,19,5,1,6,2,1,2,4,53,"Female",2,"yoga_taichi_belief",4
150,588.55,7,1081.0625,6,4,515.6125,23,970.4083333,16,4,1,1,1,1,2,4,54,"Female",2,"relaxation_belief",3
167,972.129125,6,1169.8875,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"stretch_balance_belief",5
45,1029.866375,4,4424.175,8,4,721.9375,24,1874.0375,22,5,1,6,1,1,2,4,53,"Male",1,"yoga_taichi_belief",4
23,656.3875,8,1685.2,8,4,582.95,24,1333.8125,22,3,1,2,1,1,2,4,48,"Female",2,"lectures_belief",1
113,771.25,8,1508,7,4,623.875,24,1262.333333,14,6,1,6,1,2,1,4,41,"Female",2,"stretch_balance_belief",3
105,515.5625,7,2082.9625,5,3,539.0125,23,1573.091667,14,6,1,4,1,1,2,4,47,"Female",2,"resistance_belief",1
179,573.85,8,1330.475,8,4,531.9375,24,1632.483333,21,5,1,3,3,1,2,4,44,"Female",2,"relaxation_belief",2
11,793.5375,8,1397.3125,7,4,608.726125,22,1284.279167,22,4,1,8,1,3,2,4,43,"Male",1,"resistance_belief",1
89,563.675,8,1243.2375,6,4,491.9833333,24,1048.829167,21,4,1,2,1,1,2,4,49,"Male",1,"walking_belief",3
39,596.2875,6,738.5125,4,4,512.55,23,1191.475,13,4,1,1,1,1,2,4,42,"Female",2,"stretch_balance_belief",2
193,585.925,8,1515.5,7,4,479.5958333,24,2665.279167,15,5,1,2,1,1,2,4,55,"Male",1,"stretch_balance_belief",1
140,708.216375,7,1692.4375,5,4,621.5333333,23,1630.825,18,7,1,1,1,1,2,4,44,"Female",2,"relaxation_belief",5
101,449.725,7,705.7,7,2,397.35,23,481.8166667,18,5,1,8,3,1,1,4,47,"Female",2,"relaxation_belief",2
191,785.225,4,1715.575,6,4,560.3833333,23,869.3541667,23,7,1,3,4,4,1,4,46,"Male",1,"yoga_taichi_belief",3
56,618.3375,8,1155.075,7,4,484.9833333,23,938.0083333,20,6,1,2,3,1,2,4,50,"Female",2,"stretch_balance_belief",3
151,815.3875,8,2111.525,3,4,578.6666667,22,947.6166667,20,6,1,4,1,2,2,4,58,"Male",1,"stretch_balance_belief",1
84,818.425,8,1794.5125,6,4,663.2666667,24,1537.779167,18,5,1,1,1,1,2,4,54,"Female",2,"resistance_belief",1
49,599.5375,8,972.5125,7,4,482.2791667,24,1506.316667,15,4,1,2,3,1,2,4,42,"Female",2,"walking_belief",3
124,651.1875001,8,2419.975,4,4,630.0791667,24,1705.670833,24,5,1,3,1,1,2,4,50,"Male",1,"lectures_belief",2
139,506.0000001,8,1243.05,7,3,568.5375,24,911.7249999,23,7,1,4,2,3,1,4,46,"Male",1,"stretch_balance_belief",3
154,478.625,8,1302.125,5,4,535.0416667,24,1157.416667,24,4,1,1,1,1,1,4,44,"Male",1,"stretch_balance_belief",2
199,465,8,1360.625,6,4,460.75,23,1113.541667,22,6,1,6,1,6,2,4,42,"Male",1,"lectures_belief",1
122,723.5875,8,1484.8625,7,4,697.5583333,24,1400.975,21,6,1,1,1,1,2,4,48,"Female",2,"walking_belief",2
12,545.375,8,2432.375,7,3,617.3333333,23,1242.416667,24,6,1,2,4,1,1,4,43,"Female",2,"walking_belief",4
84,818.425,8,1794.5125,6,4,663.2666667,24,1537.779167,18,5,1,1,1,1,2,4,54,"Female",2,"yoga_taichi_belief",1
184,631.975,8,1470.0125,7,4,544.9416667,24,887.8541667,18,3,1,7,1,1,2,4,48,"Female",2,"relaxation_belief",2
171,1062.97,3,1266.625,4,4,632.1258333,11,637,9,4,1,1,1,1,1,4,57,"Male",1,"yoga_taichi_belief",4
148,536.2125,8,1364.525,8,3,453.6625,23,758.45,24,7,1,1,1,1,2,4,40,"Male",1,"resistance_belief",2
131,550.5625,8,1532.3375,8,3,534.4083333,23,1156.7625,24,5,1,4,2,3,2,4,50,"Female",2,"yoga_taichi_belief",1
189,748.059875,5,1284.6625,6,4,657.3639167,19,1078.633333,23,6,1,5,6,1,2,4,55,"Male",1,"relaxation_belief",2
190,639.425,8,1586.6625,8,4,574.9875,24,1171.254167,24,7,1,3,1,1,2,4,49,"Male",1,"stretch_balance_belief",1
143,852.15175,6,1987.0625,8,4,682.9625,24,1673.645833,24,6,1,8,6,1,1,4,58,"Female",2,"walking_belief",2
63,540.35,8,1608.05,8,4,541.2041667,24,1496.4125,24,7,1,7,5,6,1,4,51,"Male",1,"relaxation_belief",1
183,808.1375,7,3708.175,6,4,648.075,24,1573.025,17,5,1,3,5,2,2,4,55,"Male",1,"resistance_belief",1
75,701.125,8,1821.375,5,4,501.0833333,22,1566.625,11,6,1,8,1,1,2,4,48,"Male",1,"lectures_belief",3
148,536.2125,8,1364.525,8,3,453.6625,23,758.45,24,7,1,1,1,1,2,4,40,"Male",1,"yoga_taichi_belief",2
162,745.960625,5,1546.8625,4,4,576.2125,15,1090.979167,8,2,1,1,1,2,2,4,52,"Male",1,"lectures_belief",4
56,618.3375,8,1155.075,7,4,484.9833333,23,938.0083333,20,6,1,2,3,1,2,4,50,"Female",2,"lectures_belief",4
159,455.525,8,1889.7125,4,4,450.5291667,24,1307.975,17,4,1,1,1,1,2,4,48,"Female",2,"lectures_belief",1
180,591.6875,8,988.275,8,4,497.4583333,23,942.1416667,21,5,1,3,1,1,2,4,54,"Male",1,"yoga_taichi_belief",2
103,652.25,8,3580.5,8,4,623.7083333,23,1269.916667,23,6,1,6,3,6,1,4,43,"Male",1,"yoga_taichi_belief",4
46,1253,1,2926.5,6,4,884.3333333,10,1877.625,22,4,1,4,3,1,1,4,58,"Male",1,"stretch_balance_belief",4
35,565.725,8,2715.0625,7,4,501.8416667,24,1264.1625,17,6,1,4,1,1,2,4,42,"Male",1,"walking_belief",2
73,599.9,8,1354.9125,5,2,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"resistance_belief",1
146,706.7,8,1486.075,6,4,554.3625,24,1595.733333,19,5,1,6,2,1,2,4,53,"Female",2,"yoga_taichi_belief",4
167,972.129125,6,1169.8875,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"lectures_belief",5
101,449.725,7,705.7,7,2,397.35,23,481.8166667,18,5,1,8,3,1,1,4,47,"Female",2,"stretch_balance_belief",1
65,545.6625,7,1460.0625,8,4,530.2041667,24,940.8333333,24,5,1,1,3,1,2,4,50,"Female",2,"walking_belief",1
182,655.2,8,2196.0125,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"yoga_taichi_belief",2
191,785.225,4,1715.575,6,4,560.3833333,23,869.3541667,23,7,1,3,4,4,1,4,46,"Male",1,"resistance_belief",1
124,651.1875001,8,2419.975,4,4,630.0791667,24,1705.670833,24,5,1,3,1,1,2,4,50,"Male",1,"yoga_taichi_belief",2
95,474.075,7,1071.4125,7,4,482.2833333,23,1244.933333,20,6,1,6,3,1,2,4,46,"Female",2,"stretch_balance_belief",1
132,738.7375,8,1778.8875,6,4,554.3541667,24,1329.295833,24,4,1,1,1,1,2,4,58,"Male",1,"yoga_taichi_belief",2
124,651.1875001,8,2419.975,4,4,630.0791667,24,1705.670833,24,5,1,3,1,1,2,4,50,"Male",1,"resistance_belief",1
140,708.216375,7,1692.4375,5,4,621.5333333,23,1630.825,18,7,1,1,1,1,2,4,44,"Female",2,"relaxation_belief",5
88,485.85,8,1856.6375,8,4,521.4041667,24,1557.595833,23,6,1,1,1,1,2,4,42,"Male",1,"stretch_balance_belief",2
98,572.9125,8,2426.225,8,4,612.325,23,1544.825,24,5,1,3,1,1,1,4,50,"Female",2,"resistance_belief",2
43,576.7625,8,1821.2375,6,4,599.7333333,22,893.3875,24,6,1,1,1,1,2,4,50,"Female",2,"resistance_belief",1
151,815.3875,8,2111.525,3,4,578.6666667,22,947.6166667,20,6,1,4,1,2,2,4,58,"Male",1,"stretch_balance_belief",1
15,595.45,8,1971.3,8,4,554.2708333,24,1308.633333,24,7,1,4,1,1,2,4,47,"Male",1,"resistance_belief",3
2,788.2625,8,2430.15,6,3,544.8333333,24,3231.775,17,6,1,6,4,1,1,4,58,"Female",2,"lectures_belief",1
98,572.9125,8,2426.225,8,4,612.325,23,1544.825,24,5,1,3,1,1,1,4,50,"Female",2,"resistance_belief",2
78,498.5875,8,1477.3125,8,4,502.1291667,23,832.8083334,24,5,1,3,3,1,2,4,49,"Male",1,"stretch_balance_belief",2
117,727.3625001,8,968.1000001,7,4,507.4125001,24,531.7708333,18,6,1,7,1,3,2,4,43,"Female",2,"resistance_belief",2
141,631.1375,8,3567.3875,6,4,557.7375,23,1832.820833,24,6,1,4,1,3,2,4,45,"Female",2,"relaxation_belief",1
115,685.1875,8,1921.2875,8,4,578.8958333,23,1417.683333,23,5,1,8,1,1,2,4,55,"Male",1,"stretch_balance_belief",1
47,574.8625,7,3934.3875,7,3,585.6791667,24,1305.2625,15,3,1,4,3,3,2,4,45,"Male",1,"resistance_belief",3
134,473.375,8,1002.375,6,4,625.5416667,20,966.75,19,4,1,4,1,4,1,4,45,"Male",1,"lectures_belief",1
41,497.5375,8,1969.85,8,4,501.45,22,1380.566667,24,7,1,6,1,1,1,4,46,"Male",1,"relaxation_belief",1
130,800.03525,7,2042.1125,8,3,671.5958334,23,1198.954167,20,4,1,3,3,3,1,4,47,"Female",2,"resistance_belief",2
182,655.2,8,2196.0125,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"relaxation_belief",2
29,655.5,8,1877.375,5,4,628.0416667,24,1173.75,14,5,1,6,6,1,2,4,53,"Male",1,"resistance_belief",1
27,560.15,8,1113.6,6,4,527.0291667,24,1053.1375,19,4,1,1,1,1,1,4,43,"Male",1,"resistance_belief",2
78,498.5875,8,1477.3125,8,4,502.1291667,23,832.8083334,24,5,1,3,3,1,2,4,49,"Male",1,"yoga_taichi_belief",2
155,799.5625,8,1913.2625,8,4,669.1166667,24,1503.466667,22,5,1,6,1,1,2,4,51,"Male",1,"lectures_belief",3
124,651.1875001,8,2419.975,4,4,630.0791667,24,1705.670833,24,5,1,3,1,1,2,4,50,"Male",1,"walking_belief",1
61,858.536625,5,2179.725,3,4,471.6166667,23,1308.654167,13,5,1,1,1,1,2,4,57,"Female",2,"lectures_belief",1
99,616.9375,8,2181.2375,7,4,491.4,24,1321.429167,23,6,1,8,6,8,2,4,54,"Female",2,"walking_belief",3
139,506.0000001,8,1243.05,7,3,568.5375,24,911.7249999,23,7,1,4,2,3,1,4,46,"Male",1,"yoga_taichi_belief",3
41,497.5375,8,1969.85,8,4,501.45,22,1380.566667,24,7,1,6,1,1,1,4,46,"Male",1,"walking_belief",1
90,880.375,7,1885.875,8,4,510.3333333,23,1116.166667,24,7,1,3,2,2,2,4,50,"Female",2,"stretch_balance_belief",3
133,741.75,8,1713.25,6,4,619.25,24,1541.375,22,6,1,7,1,1,2,4,48,"Male",1,"stretch_balance_belief",1
164,636.9,8,1378.2875,5,3,529.3583333,22,974.1375,18,5,1,3,1,3,2,4,40,"Male",1,"resistance_belief",1
19,587,8,1661.475,3,4,532.925,22,1778.779167,17,5,1,8,1,4,2,4,40,"Female",2,"resistance_belief",2
76,1115.5025,6,3825.25,8,4,713.2083333,23,1891.375,23,5,1,3,2,3,2,4,44,"Female",2,"yoga_taichi_belief",3
187,564.9875,8,1619.325,4,4,526.2375,23,1218.895833,14,5,1,5,6,4,1,4,49,"Female",2,"stretch_balance_belief",2
132,738.7375,8,1778.8875,6,4,554.3541667,24,1329.295833,24,4,1,1,1,1,2,4,58,"Male",1,"walking_belief",1
106,592.625,8,2342.45,8,4,626.6541667,24,1735.054167,20,6,1,6,4,3,2,4,50,"Male",1,"stretch_balance_belief",2
8,534.4249999,7,1154.4625,6,3,585.7833334,23,1267.125,11,5,1,5,1,2,2,4,44,"Female",2,"yoga_taichi_belief",2
162,745.960625,5,1546.8625,4,4,576.2125,15,1090.979167,8,2,1,1,1,2,2,4,52,"Male",1,"walking_belief",1
81,623.875,8,1452.9375,5,4,508.975,23,1127.216667,21,5,1,6,1,1,1,4,43,"Female",2,"relaxation_belief",2
18,859.537875,6,2939.4375,8,4,559.7,23,2000.4,23,6,1,3,2,1,2,4,46,"Female",2,"walking_belief",2
200,633.625,8,1336.15,7,4,539.9625,24,1018.304167,24,4,1,8,1,1,2,4,50,"Male",1,"stretch_balance_belief",1
116,552.45,8,1813.225,8,4,476.2875,23,1961.825,21,5,1,3,1,3,2,4,44,"Male",1,"yoga_taichi_belief",1
77,1208.225625,3,1137.325,8,4,552.6166667,23,1053.879167,22,5,1,4,6,5,2,4,54,"Male",1,"walking_belief",3
86,785.7375,8,1933.6625,8,4,559.7583333,22,1118.525,23,6,1,5,1,1,2,4,52,"Female",2,"yoga_taichi_belief",2
140,708.216375,7,1692.4375,5,4,621.5333333,23,1630.825,18,7,1,1,1,1,2,4,44,"Female",2,"lectures_belief",1
149,525.275,8,1991.8375,8,4,465.975,24,1396.55,23,7,1,5,7,1,2,4,45,"Female",2,"resistance_belief",1
24,440.0625,8,2480.3125,8,4,485.2416667,23,1161.429167,24,5,1,3,1,1,2,4,51,"Male",1,"stretch_balance_belief",2
81,623.875,8,1452.9375,5,4,508.975,23,1127.216667,21,5,1,6,1,1,1,4,43,"Female",2,"stretch_balance_belief",2
141,631.1375,8,3567.3875,6,4,557.7375,23,1832.820833,24,6,1,4,1,3,2,4,45,"Female",2,"walking_belief",1
42,535.2875,7,1561.3875,6,4,405.5166667,22,955.825,20,6,1,5,1,1,2,4,42,"Male",1,"resistance_belief",3
55,662.25,7,2073,7,4,617.7083333,24,1346.333333,7,5,1,3,1,4,1,4,47,"Male",1,"yoga_taichi_belief",2
106,592.625,8,2342.45,8,4,626.6541667,24,1735.054167,20,6,1,6,4,3,2,4,50,"Male",1,"walking_belief",3
33,561.5,8,2221.5375,6,4,576.3041667,24,1010.541667,24,6,1,4,1,1,2,4,46,"Female",2,"walking_belief",1
188,546.5375,8,1196.325,6,4,455.6333333,24,772.3,16,5,1,4,2,2,2,4,40,"Male",1,"stretch_balance_belief",2
187,564.9875,8,1619.325,4,4,526.2375,23,1218.895833,14,5,1,5,6,4,1,4,49,"Female",2,"yoga_taichi_belief",2
181,816.125,8,1441.2125,7,4,608.4064167,22,1150.55,19,5,1,8,8,5,1,4,49,"Male",1,"relaxation_belief",5
165,670.4875,8,2943.175,6,4,579.2541667,24,1385.583333,24,6,1,2,1,1,2,4,42,"Female",2,"resistance_belief",2
2,788.2625,8,2430.15,6,3,544.8333333,24,3231.775,17,6,1,6,4,1,1,4,58,"Female",2,"relaxation_belief",3
43,576.7625,8,1821.2375,6,4,599.7333333,22,893.3875,24,6,1,1,1,1,2,4,50,"Female",2,"yoga_taichi_belief",1
106,592.625,8,2342.45,8,4,626.6541667,24,1735.054167,20,6,1,6,4,3,2,4,50,"Male",1,"lectures_belief",2
44,520.1625,8,1903.825,5,4,545.3083333,24,1437.945833,20,5,1,3,1,2,2,4,40,"Male",1,"resistance_belief",1
100,848.35,6,2175,8,4,594.411375,22,1652.395833,24,6,1,1,1,1,2,4,54,"Male",1,"lectures_belief",2
155,799.5625,8,1913.2625,8,4,669.1166667,24,1503.466667,22,5,1,6,1,1,2,4,51,"Male",1,"resistance_belief",1
35,565.725,8,2715.0625,7,4,501.8416667,24,1264.1625,17,6,1,4,1,1,2,4,42,"Male",1,"relaxation_belief",2
34,572.65,8,2116.45,6,4,542.85,24,1733.620833,23,6,1,4,1,3,2,4,49,"Male",1,"stretch_balance_belief",3
77,1208.225625,3,1137.325,8,4,552.6166667,23,1053.879167,22,5,1,4,6,5,2,4,54,"Male",1,"walking_belief",3
180,591.6875,8,988.275,8,4,497.4583333,23,942.1416667,21,5,1,3,1,1,2,4,54,"Male",1,"lectures_belief",2
126,680.0125,8,1104.2125,7,4,683.6958333,23,1517.8625,18,4,1,3,1,1,1,4,58,"Male",1,"walking_belief",1
67,610.525,8,1650.2625,5,4,612.3666667,20,1192.608333,14,6,1,3,1,3,2,4,44,"Female",2,"relaxation_belief",3
197,629.5125,8,1412.475,6,4,546.7916667,23,1075.0125,19,5,1,4,1,4,2,4,50,"Male",1,"walking_belief",1
137,569.0125,8,2305.1875,5,4,730.8625,24,1826.704167,19,4,1,4,1,1,2,4,58,"Female",2,"relaxation_belief",1
131,550.5625,8,1532.3375,8,3,534.4083333,23,1156.7625,24,5,1,4,2,3,2,4,50,"Female",2,"yoga_taichi_belief",1
110,918.355125,6,1261.6625,7,3,627.2083333,24,964.15,20,7,1,4,2,1,2,4,47,"Female",2,"yoga_taichi_belief",2
58,711.875,8,1553.3875,8,4,630.1875,24,1225.1875,24,5,1,3,2,1,2,4,49,"Female",2,"lectures_belief",3
183,808.1375,7,3708.175,6,4,648.075,24,1573.025,17,5,1,3,5,2,2,4,55,"Male",1,"yoga_taichi_belief",3
112,680.660375,6,1416.1125,8,4,556.5625,24,998.3041667,22,6,1,6,6,2,2,4,41,"Male",1,"lectures_belief",2
10,576.0375,8,1280.4875,5,4,548.1791667,24,1124.508333,24,5,1,1,1,1,2,4,57,"Female",2,"stretch_balance_belief",1
146,706.7,8,1486.075,6,4,554.3625,24,1595.733333,19,5,1,6,2,1,2,4,53,"Female",2,"yoga_taichi_belief",4
178,581.8375,8,1604.675,8,4,503.2916667,24,886.1958333,24,5,1,1,1,1,2,4,40,"Female",2,"yoga_taichi_belief",1
144,507.9375,8,1262.2125,8,4,493.2625,24,1003.0875,24,6,1,8,4,4,2,4,48,"Male",1,"relaxation_belief",1
