"id","simon_famil_rt","simon_famil_correct","alt_famil_rt","alt_famil_correct","digit_famil_correct","simon_main_rt","simon_main_correct","alt_main_rt","alt_main_correct","digit_main_correct","commit_to_answer","aerobic_per_week","any_exercise_per_week","resistance_per_week","previous_knowledge","attention_check","age","sex","sex_quant","belief_type","score"
47,574.8625,7,3934.3875,7,4,585.6791667,24,1269.916667,15,3,1,4,3,3,2,4,45,"Male",1,"stretch_balance_belief",3
163,530.1375,8,1364.525,7,4,518.9791667,24,917.8125,23,6,1,3,2,3,2,4,54,"Female",2,"resistance_belief",1
66,422.55,7,1625.25,7,4,569.625,23,1961.825,16,5,1,7,1,1,2,4,51,"Male",1,"relaxation_belief",1
142,613.65,8,3567.3875,6,4,570.0083333,23,1305.2625,24,6,1,4,1,3,2,4,47,"Female",2,"relaxation_belief",1
136,569.0125,8,2305.1875,5,4,730.8625,24,2013.666667,19,4,1,4,1,1,2,4,58,"Female",2,"resistance_belief",1
173,683.875,8,1104.2125,8,4,688.1625,23,1517.8625,22,6,1,8,1,1,1,4,58,"Male",1,"resistance_belief",1
176,774.2125,8,1942.9875,8,4,602.2166667,24,1503.466667,24,5,1,5,2,1,2,4,43,"Male",1,"resistance_belief",1
25,823.0125,8,1818.0125,8,4,723.6,22,1641.95,23,7,1,4,1,1,2,4,47,"Male",1,"resistance_belief",1
197,623.2625,8,1682.75,7,4,487.3,23,1026.225,19,6,1,2,1,1,2,4,50,"Male",1,"lectures_belief",1
126,567.4375,8,1243.2375,8,4,498.9541667,23,849.9666667,24,7,1,1,1,1,2,4,46,"Male",1,"stretch_balance_belief",1
109,703.25,8,2771.75,7,4,694.4583333,24,2129.8125,24,7,1,2,1,1,2,4,48,"Male",1,"lectures_belief",1
2,613.625,8,1582,5,3,563.9,23,1784.166667,19,6,1,6,4,1,1,4,51,"Female",2,"lectures_belief",3
94,560.0625,8,1043.7875,7,4,482.2833333,24,831.6666667,18,4,1,6,1,1,2,4,52,"Male",1,"relaxation_belief",3
4,1051.540125,6,2939.4375,8,4,648.8458333,24,3231.775,23,5,1,3,2,1,1,4,55,"Female",2,"relaxation_belief",2
92,671.375,7,1072.875,6,4,573.5,23,1159.583333,16,4,1,3,3,2,1,4,57,"Male",1,"walking_belief",4
43,535.2875,7,1608.05,6,4,516.6916666,24,1496.4125,12,4,1,3,1,2,2,4,40,"Male",1,"relaxation_belief",1
129,828.375,6,2112.075,8,4,594.411375,23,1005.925,24,7,1,8,3,1,2,4,48,"Female",2,"yoga_taichi_belief",3
181,816.125,8,1441.2125,7,4,608.4064167,22,1169.495833,19,5,1,8,8,6,1,4,48,"Male",1,"resistance_belief",4
75,695.8375,8,2215.0125,5,4,742.3916667,22,1308.654167,22,5,1,4,3,1,1,4,55,"Female",2,"yoga_taichi_belief",4
133,738.7375,8,1713.25,6,4,619.25,24,1537.779167,22,6,1,7,1,1,2,4,48,"Male",1,"walking_belief",1
203,642,7,2612.3375,6,4,643.4666667,24,1935.333333,23,6,1,6,1,6,1,4,51,"Male",1,"lectures_belief",2
69,1149.8685,1,2619.9375,6,3,648.8458333,23,1050.2875,8,3,1,6,6,6,2,4,52,"Female",2,"resistance_belief",4
183,808.1375,7,3708.175,6,4,648.075,24,1573.025,17,6,1,3,5,2,2,4,56,"Male",1,"resistance_belief",1
129,828.375,6,2112.075,8,4,594.411375,22,1118.525,24,7,1,4,3,2,2,4,47,"Male",1,"yoga_taichi_belief",4
127,567.4375,8,1243.2375,8,4,501.8416667,23,849.9666667,24,7,1,1,1,1,2,4,47,"Male",1,"yoga_taichi_belief",2
167,972.129125,6,1137.325,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"lectures_belief",1
1,1167.619125,3,1324.4125,5,4,710.3875,24,1124.508333,14,5,1,6,2,1,2,4,59,"Female",2,"stretch_balance_belief",2
55,622.65,8,1949.325,4,4,742.6007083,22,1947.966667,17,4,1,4,3,1,2,4,45,"Female",2,"lectures_belief",3
147,706.7,8,1003,6,4,512.75,24,943.4166667,12,7,1,3,1,1,2,4,45,"Male",1,"yoga_taichi_belief",3
25,823.0125,8,1818.0125,8,4,723.6,22,1630.825,23,7,1,4,7,1,1,4,47,"Male",1,"stretch_balance_belief",1
133,741.75,8,1713.25,6,4,621.5333333,24,1541.375,22,6,1,7,1,1,2,4,48,"Male",1,"stretch_balance_belief",1
139,482.2125,7,1856.6375,4,3,545.3083333,23,1156.7625,18,4,1,7,1,1,2,4,42,"Male",1,"walking_belief",1
193,585.925,8,1619.325,4,4,479.5958333,23,2665.279167,12,4,1,7,6,3,2,4,51,"Female",2,"stretch_balance_belief",1
177,487.55,8,1022.625,4,4,450.5,22,1313.758333,18,5,1,1,3,1,2,4,56,"Female",2,"relaxation_belief",1
55,622.65,8,1949.325,4,4,742.6007083,22,2067.6125,17,4,1,4,3,1,2,4,45,"Female",2,"walking_belief",4
21,796.5625,7,3798.35,7,2,705.8708333,24,1733.454167,23,5,1,2,2,1,2,4,50,"Female",2,"lectures_belief",1
101,449.725,7,705.7,7,3,397.35,23,531.7708333,18,5,1,7,3,1,1,4,47,"Female",2,"walking_belief",1
173,683.875,8,1704.225,8,4,688.1625,24,1033.4625,23,6,1,2,2,1,2,4,55,"Male",1,"relaxation_belief",1
158,585.625,8,1378.2875,5,3,503.2916667,22,1152.166667,12,5,1,7,4,6,1,4,40,"Male",1,"relaxation_belief",3
92,671.375,7,1072.875,6,4,579.2541667,23,1159.583333,16,4,1,3,3,2,1,4,57,"Male",1,"stretch_balance_belief",4
54,622.65,8,1949.325,4,4,742.6007083,22,1947.966667,17,4,1,4,3,1,2,4,45,"Female",2,"relaxation_belief",3
125,442.75,7,1889.7125,6,3,447.5833333,24,1329.016667,22,6,1,8,1,1,1,4,47,"Female",2,"relaxation_belief",1
17,516.125,8,762,6,4,508.5,23,851.5416667,22,7,1,5,6,1,2,4,54,"Female",2,"walking_belief",3
131,550.5625,8,1532.3375,8,3,534.4083333,23,1156.7625,24,5,1,4,2,3,2,4,50,"Female",2,"stretch_balance_belief",1
188,546.5375,8,1196.325,6,4,456.9166667,24,772.3,16,5,1,5,1,1,2,4,40,"Female",2,"relaxation_belief",3
1,1167.619125,3,1324.4125,5,4,710.3875,24,1124.508333,14,5,1,6,2,1,2,4,59,"Female",2,"resistance_belief",2
111,529.85,8,3054.5375,8,4,430.2583333,24,1512.091667,24,7,1,4,1,2,2,4,55,"Female",2,"relaxation_belief",3
11,793.5375,8,1397.3125,7,4,608.726125,22,1267.125,22,4,1,5,1,2,2,4,43,"Male",1,"resistance_belief",1
11,793.5375,8,1397.3125,7,4,608.726125,22,1284.279167,21,4,1,3,2,2,2,4,50,"Male",1,"lectures_belief",2
167,972.129125,6,1137.325,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"relaxation_belief",2
39,596.2875,8,2070.225,4,4,555.0375,24,1039.75,23,5,1,3,1,1,2,4,46,"Female",2,"yoga_taichi_belief",2
193,585.925,8,1515.5,7,4,472.9541667,24,2665.279167,14,5,1,2,1,1,2,4,55,"Male",1,"walking_belief",1
176,774.2125,8,1942.9875,7,4,602.2166667,24,903.3458333,19,5,1,4,1,1,2,4,43,"Male",1,"walking_belief",1
89,880.375,7,1885.875,8,4,510.3333333,23,1116.166667,24,7,1,3,2,2,2,4,50,"Female",2,"relaxation_belief",3
109,703.25,8,2771.75,7,4,694.4583333,24,2129.8125,24,7,1,2,1,1,2,4,48,"Male",1,"stretch_balance_belief",4
142,631.1375,8,3567.3875,7,4,570.0083333,23,1269.916667,24,6,1,4,2,3,2,4,43,"Female",2,"resistance_belief",1
185,655.8875,8,2196.0125,4,4,537.1166667,24,1168.8125,20,4,1,8,6,1,2,4,48,"Female",2,"yoga_taichi_belief",2
125,442.75,7,1847.625,6,3,447.5833333,24,1218.895833,22,6,1,3,1,1,2,4,42,"Male",1,"stretch_balance_belief",1
183,655.2,8,2201.025,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"walking_belief",1
54,662.25,7,2073,7,4,617.7083333,24,1346.333333,7,4,1,3,1,4,1,4,47,"Male",1,"walking_belief",4
49,599.5375,6,738.5125,7,4,482.2791667,24,1089.175,20,6,1,5,7,1,2,4,45,"Female",2,"stretch_balance_belief",4
134,473.375,8,1002.375,6,4,625.5416667,20,966.75,20,7,1,4,1,2,1,4,45,"Male",1,"lectures_belief",3
49,606.275,7,3934.3875,7,4,599.7333333,23,1269.916667,15,3,1,2,3,1,2,4,43,"Male",1,"yoga_taichi_belief",2
3,613.625,8,1582,5,4,563.9,23,1784.166667,19,6,1,3,1,1,1,4,52,"Male",1,"resistance_belief",2
137,569.0125,8,1922.025,8,4,730.8625,22,1396.55,23,6,1,5,3,2,1,4,44,"Male",1,"yoga_taichi_belief",5
39,607.45,7,3934.3875,7,3,555.0375,23,1832.820833,15,3,1,2,3,1,2,4,52,"Male",1,"resistance_belief",2
108,703.25,8,2771.75,7,4,694.4583333,24,2636.958333,24,7,1,2,1,1,2,4,55,"Male",1,"walking_belief",1
86,785.7375,8,1933.6625,8,4,560.3833333,22,1118.525,23,6,1,5,1,1,2,4,52,"Female",2,"yoga_taichi_belief",3
30,719.0375,8,1079.5375,7,4,535.25,24,1053.1375,24,7,1,6,1,2,2,4,43,"Male",1,"lectures_belief",4
177,487.55,8,1143.1125,8,4,455.6333333,23,1153.654167,22,6,1,5,1,4,1,4,49,"Male",1,"lectures_belief",3
83,1365.587375,2,2102.85,8,4,785.204,20,1947.966667,19,6,1,5,1,1,2,4,46,"Female",2,"yoga_taichi_belief",1
39,596.2875,8,2070.225,4,4,554.2708333,24,1057.5375,24,5,1,3,1,4,2,4,46,"Female",2,"stretch_balance_belief",2
185,655.8875,8,2201.025,4,4,537.1166667,24,1168.8125,20,4,1,8,6,3,2,4,48,"Female",2,"yoga_taichi_belief",2
185,655.8875,8,2201.025,4,4,537.1166667,24,1168.8125,20,4,1,8,6,3,2,4,44,"Female",2,"yoga_taichi_belief",2
19,587,8,1679.9,3,4,532.925,21,1733.620833,17,5,1,6,1,4,2,4,40,"Male",1,"stretch_balance_belief",1
107,728.55,6,1851.1,3,4,751.9541663,21,1609.679167,10,3,1,3,1,1,2,4,55,"Male",1,"lectures_belief",3
100,848.35,6,2117.6625,8,4,594.411375,23,1005.925,24,7,1,6,1,1,2,4,48,"Female",2,"walking_belief",3
82,896.470875,7,3406.9,7,3,678.9083333,24,1725.645833,24,4,1,3,1,1,2,4,54,"Female",2,"walking_belief",1
92,671.375,7,1072.875,6,4,579.2541667,23,1159.583333,16,4,1,4,3,2,1,4,57,"Male",1,"walking_belief",4
107,728.55,8,1921.2875,3,4,751.9541663,18,1609.679167,14,3,1,1,3,1,2,4,55,"Male",1,"relaxation_belief",3
123,861.6875,6,2117.6625,7,4,559.7,24,1057.5375,23,7,1,1,6,6,2,4,54,"Male",1,"resistance_belief",1
88,485.85,8,1856.6375,8,4,521.4041667,24,1557.595833,23,7,1,1,1,1,2,4,42,"Male",1,"lectures_belief",1
114,685.1875,8,2771.75,8,4,556.5625,24,1074.554167,24,6,1,4,1,4,2,4,53,"Female",2,"lectures_belief",3
136,499.6375,8,1491.1375,8,3,493.1375,24,1279.566667,23,4,1,1,1,1,2,4,46,"Male",1,"yoga_taichi_belief",1
76,1115.5025,6,3825.25,8,4,713.2083333,23,1891.375,23,5,1,3,2,3,2,4,44,"Female",2,"yoga_taichi_belief",3
4,1051.540125,6,3756.875,7,4,648.8458333,24,2720.191667,22,4,1,1,1,1,1,4,52,"Female",2,"walking_belief",3
200,465,8,1360.625,6,4,460.75,23,1106.3375,22,6,1,6,1,6,2,4,50,"Female",2,"walking_belief",2
48,599.5375,6,738.5125,7,4,482.2791667,24,1089.175,20,6,1,5,7,1,2,4,45,"Female",2,"walking_belief",3
22,796.5625,7,3798.35,7,2,705.8708333,24,1733.454167,23,5,1,2,2,1,2,4,50,"Female",2,"resistance_belief",1
67,610.525,8,1650.2625,5,4,612.325,20,1225.1875,14,6,1,3,1,3,1,4,45,"Female",2,"walking_belief",3
120,675.725,8,573.5625,7,4,516.1291667,23,603.8833333,18,6,1,1,2,1,1,4,55,"Female",2,"stretch_balance_belief",1
129,800.03525,7,2042.1125,8,3,669.1166667,24,1198.954167,20,4,1,6,6,1,1,4,54,"Female",2,"yoga_taichi_belief",2
153,701,8,1003,6,4,512.75,24,943.4166667,12,5,1,3,1,1,2,4,50,"Male",1,"yoga_taichi_belief",1
146,706.7,8,1486.075,6,4,554.3625,24,1595.733333,19,5,1,6,2,1,2,4,53,"Female",2,"yoga_taichi_belief",1
183,655.2,8,2196.0125,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"yoga_taichi_belief",2
149,536.2125,8,1364.525,8,4,453.6625,23,758.45,24,7,1,1,1,1,2,4,40,"Male",1,"relaxation_belief",1
19,587,8,1661.475,3,4,532.925,22,1733.620833,17,5,1,6,1,4,2,4,40,"Female",2,"yoga_taichi_belief",3
95,474.075,7,1071.4125,7,4,478.6916667,23,1244.933333,20,6,1,6,3,1,2,4,46,"Female",2,"stretch_balance_belief",1
151,815.3875,8,2042.1125,3,4,578.6666667,22,947.6166667,18,5,1,1,1,1,2,4,58,"Male",1,"lectures_belief",1
63,513.525,8,1131.775,4,4,474.2833333,24,1313.758333,21,7,1,4,4,2,2,4,46,"Female",2,"yoga_taichi_belief",3
83,818.425,8,1794.5125,7,4,663.2666667,24,1537.779167,18,5,1,1,1,1,2,4,49,"Female",2,"resistance_belief",3
72,511.0125,8,1106.375,8,4,416.475,23,942.625,23,6,1,8,5,2,1,4,52,"Male",1,"lectures_belief",3
68,437.875,7,1625.25,7,4,569.625,23,1951.25,16,5,1,7,1,1,2,4,51,"Male",1,"walking_belief",1
71,467.375,7,1139.2625,7,4,501.7083333,23,938.0083333,16,6,1,1,2,1,2,4,54,"Female",2,"resistance_belief",4
39,596.2875,8,2070.225,4,4,555.0375,24,1039.75,24,5,1,3,1,1,2,4,46,"Female",2,"stretch_balance_belief",1
82,896.470875,7,3406.9,7,3,678.9083333,24,1725.645833,24,4,1,3,1,1,2,4,54,"Female",2,"yoga_taichi_belief",2
121,585.325,8,1412.2625,7,4,482.2791667,24,772.3,18,4,1,6,1,2,2,4,47,"Male",1,"resistance_belief",1
15,595.45,8,1974.125,8,4,554.2708333,24,1308.633333,24,7,1,4,1,1,2,4,47,"Male",1,"yoga_taichi_belief",4
157,823.154375,8,1240.8375,4,4,638.5791667,24,1004.3875,18,3,1,1,1,1,2,4,54,"Male",1,"walking_belief",4
53,594.1875,8,2070.225,7,4,484.2791667,24,1039.75,24,6,1,3,1,1,2,4,50,"Male",1,"lectures_belief",1
53,594.1875,8,2070.225,7,4,484.2791667,24,1057.5375,24,6,1,3,1,4,1,4,50,"Male",1,"walking_belief",1
105,592.625,8,2342.45,7,4,626.6541667,24,1735.054167,22,6,1,1,1,1,2,4,50,"Male",1,"walking_belief",1
14,1138.61025,4,1324.4125,7,3,710.3875,22,944.2208333,18,5,1,1,1,1,2,4,47,"Female",2,"stretch_balance_belief",4
73,599.9,8,1354.9125,5,3,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,53,"Male",1,"yoga_taichi_belief",3
110,918.355125,6,1554.125,6,3,627.2083333,24,1192.608333,18,5,1,4,2,1,2,4,51,"Female",2,"walking_belief",1
122,723.5875,8,1484.8625,7,4,608.726125,24,1363.895833,21,4,1,1,1,1,2,4,49,"Female",2,"relaxation_belief",3
46,1253,1,2926.5,6,4,884.3333333,10,1877.625,22,4,1,4,3,1,1,4,58,"Male",1,"stretch_balance_belief",4
111,529.85,8,3054.5375,8,4,453.6625,24,1512.091667,24,7,1,4,1,2,2,4,42,"Male",1,"walking_belief",3
75,695.8375,8,2215.0125,5,4,742.3916667,22,1308.654167,23,5,1,4,3,1,1,4,55,"Female",2,"yoga_taichi_belief",2
54,622.65,8,1949.325,4,4,742.6007083,22,1947.966667,17,4,1,4,3,1,2,4,45,"Female",2,"lectures_belief",3
129,800.03525,7,2111.525,8,3,671.5958334,23,1198.954167,20,4,1,3,3,3,1,4,48,"Female",2,"walking_belief",3
115,627.875,8,2181.2375,8,4,550.9125,24,1321.429167,24,7,1,1,1,1,2,4,45,"Female",2,"lectures_belief",1
39,607.45,8,1354.9125,3,4,522.3916667,23,1053.1375,23,5,1,4,2,4,2,4,54,"Female",2,"lectures_belief",1
19,695.2,8,1051.8,4,4,621.2,24,1004.3875,14,3,1,2,1,1,2,4,54,"Male",1,"stretch_balance_belief",1
76,1115.5025,6,3825.25,8,4,713.2083333,23,1878.75,23,5,1,6,1,1,2,4,44,"Female",2,"lectures_belief",1
64,540.35,8,1460.0625,8,4,534.4083333,24,974.1375,24,5,1,1,1,1,2,4,50,"Male",1,"resistance_belief",1
72,511.0125,8,1106.375,8,4,416.475,23,942.625,23,6,1,8,5,2,1,4,52,"Male",1,"walking_belief",3
145,671.625,8,2426.25,8,4,493.5,24,1250.416667,15,5,1,6,4,3,2,4,53,"Female",2,"resistance_belief",1
73,599.9,8,1355.95,5,2,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"relaxation_belief",3
126,680.0125,8,1704.225,8,4,688.1625,24,1541.375,23,6,1,2,1,1,2,4,55,"Male",1,"relaxation_belief",2
54,622.65,8,1949.325,4,4,742.6007083,22,2067.6125,18,4,1,4,3,1,2,4,45,"Female",2,"walking_belief",4
186,527.675,8,1281.5125,6,4,555.65,24,1113.483333,24,5,1,1,1,1,2,4,41,"Female",2,"yoga_taichi_belief",2
32,814.0125,8,2084.05,5,4,650.4916667,24,1107.458333,17,6,1,4,1,1,2,4,58,"Male",1,"stretch_balance_belief",2
167,972.129125,6,1137.325,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"yoga_taichi_belief",5
130,800.03525,7,2042.1125,8,3,671.5958334,23,1198.954167,20,4,1,3,3,3,1,4,48,"Female",2,"stretch_balance_belief",3
177,487.55,8,1022.625,8,4,416.475,23,942.625,22,6,1,8,1,1,1,4,52,"Male",1,"walking_belief",3
105,592.625,8,2342.45,8,4,620.0833333,24,1735.054167,20,6,1,8,4,3,2,4,51,"Male",1,"yoga_taichi_belief",2
158,585.625,8,1378.2875,5,2,503.2916667,22,1152.166667,12,5,1,7,4,6,1,4,40,"Male",1,"lectures_belief",3
115,685.1875,8,1921.2875,8,4,556.5625,24,1302.066667,23,4,1,8,1,1,2,4,53,"Male",1,"lectures_belief",1
119,659.4125,8,1072.875,6,4,537.1166667,24,1157.416667,21,7,1,3,1,2,1,4,44,"Male",1,"relaxation_belief",2
130,828.375,6,2962.75,7,4,677.4166667,23,1878.75,23,4,1,2,3,1,1,4,43,"Female",2,"stretch_balance_belief",3
73,599.9,8,1354.9125,5,2,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,53,"Male",1,"yoga_taichi_belief",3
96,762.15,8,1914.125,7,4,479.7541667,24,1302.066667,23,7,1,6,6,4,2,4,52,"Male",1,"relaxation_belief",1
60,858.536625,3,2483.3125,3,4,471.6166667,23,1161.429167,13,5,1,1,1,1,2,4,57,"Female",2,"resistance_belief",1
88,485.85,8,1856.6375,8,4,521.4041667,24,1557.595833,23,6,1,1,1,1,2,4,42,"Male",1,"resistance_belief",3
146,706.7,8,1677.3125,8,4,601.8291667,24,1088.325,24,6,1,6,1,2,2,4,43,"Female",2,"yoga_taichi_belief",1
24,440.0625,8,2480.3125,8,4,485.2416667,23,1150.133333,24,5,1,3,1,1,2,4,51,"Male",1,"lectures_belief",2
36,709.5,8,1848.7625,4,4,630.7791667,24,1586.875,22,5,1,4,2,2,2,4,43,"Female",2,"lectures_belief",2
1,1167.619125,3,1324.4125,5,4,710.3875,24,1113.025,14,5,1,6,2,1,2,4,59,"Female",2,"stretch_balance_belief",2
108,703.25,8,2771.75,7,4,694.4583333,24,2636.958333,24,7,1,2,1,1,2,4,52,"Male",1,"stretch_balance_belief",2
79,884.785,5,2175,7,1,627.2083333,22,1652.395833,18,3,1,3,1,1,2,4,54,"Female",2,"stretch_balance_belief",1
116,552.45,8,1813.225,8,4,476.2875,23,1961.825,21,5,1,3,1,3,2,4,44,"Male",1,"yoga_taichi_belief",2
194,1450.1575,1,4825.125,5,4,1314.315833,4,1325.625,14,6,1,1,1,1,2,4,44,"Male",1,"resistance_belief",1
172,752.3625,8,2757.1875,8,4,630.7791667,24,1074.554167,15,5,1,8,4,3,2,4,58,"Female",2,"stretch_balance_belief",2
105,515.5625,7,1991.8375,5,4,539.0125,24,1557.595833,14,6,1,4,4,1,2,4,47,"Female",2,"yoga_taichi_belief",2
108,703.25,8,2771.75,7,4,694.4583333,24,2129.8125,24,7,1,2,1,1,2,4,48,"Male",1,"stretch_balance_belief",1
79,884.785,3,1330.25,7,1,494.9166667,22,1055.083333,18,6,1,4,2,4,2,4,54,"Female",2,"lectures_belief",3
138,506.0000001,8,1262.2125,8,4,493.1375,24,1003.0875,24,3,1,8,3,5,2,4,49,"Male",1,"resistance_belief",1
152,923.1975,6,1554.125,5,4,510.3333333,23,1090.979167,20,6,1,4,1,3,2,4,51,"Male",1,"relaxation_belief",1
79,884.785,3,1330.25,7,1,494.9166667,22,1055.083333,15,6,1,6,1,3,2,4,48,"Male",1,"stretch_balance_belief",4
109,703.25,8,2771.75,7,4,694.4583333,24,2129.8125,24,7,1,2,1,1,2,4,48,"Male",1,"yoga_taichi_belief",2
181,816.125,8,1240.8375,7,4,608.4064167,22,1004.3875,24,6,1,4,3,1,1,4,48,"Male",1,"walking_belief",4
25,823.0125,8,1912.9375,8,4,723.6,23,1435.175,23,4,1,6,4,5,2,4,52,"Male",1,"resistance_belief",1
24,440.0625,8,2480.3125,8,4,485.2416667,23,1161.429167,24,5,1,3,1,1,2,4,51,"Male",1,"relaxation_belief",2
84,818.425,8,1794.5125,7,4,663.2666667,24,1537.779167,18,4,1,1,1,1,2,4,49,"Female",2,"resistance_belief",3
172,752.3625,8,2757.1875,7,4,630.7791667,24,1074.554167,24,5,1,6,5,2,1,4,58,"Female",2,"relaxation_belief",2
188,546.5375,8,1196.325,6,4,455.6333333,24,772.3,16,5,1,5,1,1,2,4,40,"Female",2,"lectures_belief",1
106,515.5625,7,2082.9625,5,3,545.3083333,23,1573.091667,14,3,1,4,1,1,2,4,47,"Female",2,"lectures_belief",1
157,823.154375,7,1240.8375,4,4,638.5791667,24,993.7333333,13,3,1,1,1,1,2,4,54,"Male",1,"lectures_belief",4
118,659.4125,8,1072.875,6,4,537.1166667,24,1180.583333,21,7,1,4,1,2,1,4,58,"Female",2,"lectures_belief",2
15,595.45,8,1971.3,8,4,554.2708333,24,1308.633333,24,7,1,4,1,1,2,4,47,"Male",1,"stretch_balance_belief",3
165,694.85,8,2235.4375,5,4,671.0891667,22,2013.666667,19,4,1,4,4,4,2,4,58,"Female",2,"stretch_balance_belief",1
39,596.2875,6,738.5125,4,4,512.55,23,1191.475,12,4,1,3,1,2,2,4,42,"Female",2,"resistance_belief",1
163,530.1375,8,1364.525,6,4,516.6916666,23,1113.541667,24,5,1,4,2,4,1,4,44,"Male",1,"relaxation_belief",1
97,572.9125,8,2729.75,8,4,612.325,23,1074.554167,24,5,1,6,3,1,1,4,55,"Female",2,"resistance_belief",4
39,596.2875,6,738.5125,4,4,515.6125,23,1191.475,12,4,1,3,1,2,2,4,42,"Female",2,"lectures_belief",2
105,592.625,8,2342.45,7,4,620.0833333,24,1705.670833,23,6,1,1,1,1,2,4,51,"Male",1,"stretch_balance_belief",2
37,709.5,8,1837.375,4,4,630.7791667,24,1586.875,22,5,1,4,2,2,2,4,43,"Female",2,"stretch_balance_belief",3
65,545.6625,7,1460.0625,8,4,530.2041667,24,974.1375,24,5,1,1,1,1,2,4,50,"Female",2,"resistance_belief",1
163,530.1375,8,1373,7,4,518.9791667,24,671.3625,23,6,1,7,1,1,2,4,47,"Female",2,"stretch_balance_belief",1
62,445.5625,8,1320.7375,8,4,397.35,23,884.9,23,7,1,3,7,1,2,4,50,"Male",1,"lectures_belief",1
63,513.525,8,1131.775,4,4,474.2833333,24,1313.758333,21,7,1,4,4,2,2,4,46,"Female",2,"yoga_taichi_belief",1
44,520.1625,8,1969.85,8,4,465.975,23,1380.566667,24,7,1,6,6,6,1,4,54,"Male",1,"resistance_belief",1
85,640.6875,8,2729.75,7,4,444.975,23,1161.429167,24,7,1,6,1,1,2,4,43,"Female",2,"resistance_belief",1
176,774.2125,8,2064.925,7,4,602.2166667,24,869.3541667,19,5,1,7,6,1,2,4,58,"Male",1,"relaxation_belief",2
17,516.125,8,762,6,4,499.2083333,23,946.9916667,21,7,1,1,1,1,2,4,54,"Female",2,"lectures_belief",1
25,823.0125,8,1912.9375,8,4,723.6,23,1435.175,23,4,1,6,4,5,2,4,52,"Male",1,"lectures_belief",1
121,675.725,8,573.5625,7,4,516.1291667,24,603.8833333,18,6,1,6,3,3,2,4,51,"Female",2,"relaxation_belief",2
126,567.4375,8,1201.725,8,4,498.9541667,23,849.9666667,24,7,1,1,1,1,2,4,46,"Male",1,"walking_belief",1
135,592.3874999,8,1922.025,8,4,626.6541667,24,1107.458333,24,6,1,1,1,1,2,4,43,"Female",2,"stretch_balance_belief",2
34,572.65,8,2116.45,6,4,542.85,24,1733.620833,23,6,1,4,1,3,2,4,49,"Male",1,"walking_belief",2
77,1208.225625,3,1137.325,8,4,552.6166667,23,1053.879167,22,5,1,4,6,5,2,4,54,"Male",1,"stretch_balance_belief",2
59,529.25,8,1252.375,8,4,494.5,23,832.8083334,24,4,1,2,2,1,2,4,43,"Male",1,"resistance_belief",1
30,719.0375,8,1079.5375,6,4,569.8125,24,1059.641667,24,6,1,6,1,6,1,4,42,"Male",1,"resistance_belief",1
30,719.0375,8,1079.5375,6,4,569.8125,24,1053.879167,24,6,1,6,1,6,1,4,42,"Male",1,"yoga_taichi_belief",2
100,848.35,6,2175,8,4,594.411375,22,1652.395833,24,6,1,1,1,1,2,4,54,"Male",1,"stretch_balance_belief",2
85,640.6875,8,2729.75,7,4,444.975,23,1161.429167,24,7,1,6,1,1,2,4,43,"Female",2,"resistance_belief",1
5,556.4125,8,943.4625,7,4,450.5,24,851.5416667,18,5,1,7,1,1,2,4,44,"Female",2,"yoga_taichi_belief",2
131,550.5625,8,1532.3375,8,3,530.2041667,23,1279.566667,24,4,1,4,2,3,2,4,50,"Female",2,"relaxation_belief",2
61,824.625,8,3656.8125,7,4,694.7083333,24,2129.8125,24,5,1,1,1,1,2,4,43,"Male",1,"yoga_taichi_belief",3
164,530.1375,8,1364.525,6,4,518.9791667,24,917.8125,24,6,1,1,1,1,2,4,54,"Female",2,"yoga_taichi_belief",1
188,546.5375,8,1196.325,6,4,456.9166667,24,772.3,16,5,1,5,1,1,2,4,40,"Female",2,"yoga_taichi_belief",1
101,449.725,7,705.7,7,2,390.3833333,23,481.8166667,18,5,1,7,3,1,1,4,47,"Female",2,"stretch_balance_belief",2
170,829.5375,8,860.75,4,4,644.0833333,24,832.2916667,18,3,1,7,1,3,1,4,50,"Female",2,"relaxation_belief",2
148,525.275,8,2082.9625,8,2,449.6708333,24,1396.55,23,7,1,5,7,1,2,4,45,"Female",2,"lectures_belief",2
7,534.4249999,7,1600.85,6,3,617.3333333,22,1693.079167,11,6,1,5,1,2,2,4,44,"Female",2,"stretch_balance_belief",3
166,670.4875,8,2426.25,5,4,573.5,24,1583.85,23,4,1,5,2,1,2,4,58,"Female",2,"yoga_taichi_belief",2
62,445.5625,8,1354.35,8,4,397.35,23,884.9,23,7,1,5,4,1,1,4,50,"Male",1,"yoga_taichi_belief",4
